threshold,model_type,clf,parameters,MSE,auc-roc,p_at_1,p_at_2,p_at_5,p_at_10,p_at_20
10,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l1'}",0.3849624060150376,0.647878122277084,0.7575757575757576,0.7272727272727273,0.6867469879518072,0.6506024096385542,0.6255639097744361
10,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",0.3879699248120301,0.6431482355503921,0.5454545454545454,0.6363636363636364,0.6566265060240963,0.6174698795180723,0.6270676691729323
10,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l1'}",0.38526315789473686,0.6469686683125182,0.7272727272727273,0.7272727272727273,0.6867469879518072,0.641566265060241,0.6270676691729323
10,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l2'}",0.3879699248120301,0.6431482355503921,0.5454545454545454,0.6363636363636364,0.6566265060240963,0.6174698795180723,0.6270676691729323
10,NB,GaussianNB(priors=None),{},0.45954887218045115,0.6006683851292478,0.12121212121212122,0.3484848484848485,0.5783132530120482,0.5542168674698795,0.5894736842105263
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l1'}",0.2463157894736842,0.47879813721792974,0.030303030303030304,0.015151515151515152,0.006024096385542169,0.19578313253012047,0.16691729323308271
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l2'}",0.2505263157894737,0.6637013779870923,0.3939393939393939,0.3939393939393939,0.4457831325301205,0.4427710843373494,0.4120300751879699
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l1'}",0.2511278195488722,0.663590776519747,0.3333333333333333,0.36363636363636365,0.463855421686747,0.4608433734939759,0.42406015037593986
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l2'}",0.25022556390977446,0.6638582664121371,0.3939393939393939,0.3787878787878788,0.4397590361445783,0.4457831325301205,0.41353383458646614
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",0.2517293233082707,0.6735122640948659,0.3939393939393939,0.4696969696969697,0.43373493975903615,0.4879518072289157,0.43157894736842106
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l2'}",0.25022556390977446,0.6638519324073993,0.3939393939393939,0.3787878787878788,0.4397590361445783,0.4457831325301205,0.41353383458646614
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l1'}",0.25263157894736843,0.6679972948927458,0.3939393939393939,0.5,0.45180722891566266,0.46987951807228917,0.42255639097744363
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",0.25022556390977446,0.6638529068696667,0.3939393939393939,0.3787878787878788,0.4397590361445783,0.4457831325301205,0.41353383458646614
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l1'}",0.2499248120300752,0.6670164986206486,0.3939393939393939,0.5151515151515151,0.45180722891566266,0.45481927710843373,0.4270676691729323
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l2'}",0.25022556390977446,0.6638529068696667,0.3939393939393939,0.3787878787878788,0.4397590361445783,0.4457831325301205,0.41353383458646614
20,NB,GaussianNB(priors=None),{},0.3593984962406015,0.632243543456632,0.030303030303030304,0.015151515151515152,0.3253012048192771,0.3373493975903614,0.3819548872180451
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l1'}",0.1368421052631579,0.48032048091281543,0.030303030303030304,0.015151515151515152,0.006024096385542169,0.09036144578313253,0.07368421052631578
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l2'}",0.13774436090225564,0.666846115556917,0.2727272727272727,0.3484848484848485,0.30120481927710846,0.29518072289156627,0.2556390977443609
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l1'}",0.13834586466165413,0.673359114752843,0.24242424242424243,0.2878787878787879,0.3493975903614458,0.32831325301204817,0.2706766917293233
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l2'}",0.13954887218045112,0.6734226748860895,0.24242424242424243,0.2727272727272727,0.3373493975903614,0.32831325301204817,0.2706766917293233
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",0.13834586466165413,0.6868499444806064,0.3939393939393939,0.3484848484848485,0.3433734939759036,0.3433734939759036,0.2796992481203007
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l2'}",0.13954887218045112,0.6733552858291535,0.24242424242424243,0.2727272727272727,0.3373493975903614,0.3313253012048193,0.26917293233082706
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l1'}",0.13774436090225564,0.6845273193705249,0.30303030303030304,0.36363636363636365,0.35542168674698793,0.33433734939759036,0.27669172932330827
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",0.13954887218045112,0.6733568173986292,0.24242424242424243,0.2727272727272727,0.3373493975903614,0.3313253012048193,0.26917293233082706
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l1'}",0.13834586466165413,0.6815323352605582,0.30303030303030304,0.36363636363636365,0.3433734939759036,0.3253012048192771,0.26766917293233083
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l2'}",0.13954887218045112,0.6733568173986293,0.24242424242424243,0.2727272727272727,0.3373493975903614,0.3313253012048193,0.26917293233082706
30,NB,GaussianNB(priors=None),{},0.7281203007518797,0.6465509055404526,0.030303030303030304,0.015151515151515152,0.006024096385542169,0.20481927710843373,0.23157894736842105
40,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l1'}",0.06195488721804511,0.47020609667649266,0.030303030303030304,0.015151515151515152,0.006024096385542169,0.03313253012048193,0.02406015037593985
40,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l2'}",0.06195488721804511,0.7092172310642259,0.15151515151515152,0.18181818181818182,0.21084337349397592,0.18072289156626506,0.14285714285714285
40,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l1'}",0.06195488721804511,0.7013823823294123,0.18181818181818182,0.15151515151515152,0.1746987951807229,0.18072289156626506,0.1443609022556391
40,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l2'}",0.06255639097744362,0.7039239611899506,0.18181818181818182,0.19696969696969696,0.19879518072289157,0.1686746987951807,0.14135338345864662
40,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",0.06225563909774436,0.7225967060639924,0.21212121212121213,0.18181818181818182,0.1746987951807229,0.18373493975903615,0.15037593984962405
40,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l2'}",0.06255639097744362,0.7039177356446708,0.18181818181818182,0.19696969696969696,0.19879518072289157,0.1686746987951807,0.14135338345864662
40,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l1'}",0.06195488721804511,0.7136000149413086,0.21212121212121213,0.21212121212121213,0.19879518072289157,0.1716867469879518,0.14135338345864662
40,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",0.06255639097744362,0.7039177356446708,0.18181818181818182,0.19696969696969696,0.19879518072289157,0.1686746987951807,0.14135338345864662
40,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l1'}",0.06255639097744362,0.7087580970998297,0.15151515151515152,0.22727272727272727,0.21686746987951808,0.16566265060240964,0.13984962406015036
40,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l2'}",0.06255639097744362,0.7039177356446708,0.18181818181818182,0.19696969696969696,0.19879518072289157,0.1686746987951807,0.14135338345864662
40,NB,GaussianNB(priors=None),{},0.8580451127819548,0.5525350420379946,0.0,0.0,0.0,0.0,0.0
50,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l1'}",0.026165413533834586,0.4688948762184689,0.030303030303030304,0.015151515151515152,0.006024096385542169,0.006024096385542169,0.009022556390977444
50,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l2'}",0.026165413533834586,0.7108190808857461,0.09090909090909091,0.10606060606060606,0.10240963855421686,0.0783132530120482,0.058646616541353384
50,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l1'}",0.026165413533834586,0.70605169928933,0.06060606060606061,0.07575757575757576,0.0963855421686747,0.08433734939759036,0.06466165413533835
50,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l2'}",0.026165413533834586,0.7073722249437356,0.09090909090909091,0.12121212121212122,0.10240963855421686,0.07530120481927711,0.055639097744360905
50,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",0.026165413533834586,0.7280231872945553,0.09090909090909091,0.09090909090909091,0.08433734939759036,0.0963855421686747,0.06616541353383458
50,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l2'}",0.026165413533834586,0.7073686751435895,0.09090909090909091,0.12121212121212122,0.10240963855421686,0.07530120481927711,0.055639097744360905
50,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l1'}",0.026165413533834586,0.7229238993844648,0.09090909090909091,0.12121212121212122,0.10240963855421686,0.09337349397590361,0.07218045112781955
50,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",0.026165413533834586,0.7073686751435895,0.09090909090909091,0.12121212121212122,0.10240963855421686,0.07530120481927711,0.055639097744360905
50,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l1'}",0.026165413533834586,0.7069781971275015,0.09090909090909091,0.15151515151515152,0.10843373493975904,0.08734939759036145,0.07067669172932331
50,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l2'}",0.026165413533834586,0.7073686751435895,0.09090909090909091,0.12121212121212122,0.10240963855421686,0.07530120481927711,0.055639097744360905
50,NB,GaussianNB(priors=None),{},0.9049624060150376,0.5098648946064337,0.0,0.0,0.0,0.0,0.0
60,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l1'}",0.013834586466165413,0.5006298314703581,0.030303030303030304,0.015151515151515152,0.006024096385542169,0.006024096385542169,0.007518796992481203
60,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l2'}",0.013834586466165413,0.7446663219168091,0.09090909090909091,0.10606060606060606,0.06626506024096386,0.045180722891566265,0.03759398496240601
60,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l1'}",0.013834586466165413,0.772020897145206,0.09090909090909091,0.07575757575757576,0.07228915662650602,0.06325301204819277,0.045112781954887216
60,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l2'}",0.013834586466165413,0.7473712823368737,0.09090909090909091,0.10606060606060606,0.06626506024096386,0.045180722891566265,0.03759398496240601
60,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",0.013834586466165413,0.7882804937878729,0.09090909090909091,0.09090909090909091,0.06626506024096386,0.07228915662650602,0.04661654135338346
