threshold,model_type,clf,parameters,MSE,auc-roc,p_at_1,p_at_2,p_at_5,p_at_10,p_at_20,cv_avg_precision
10,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l1'}",0.49293233082706767,0.5142691693290735,0.45454545454545453,0.48484848484848486,0.5060240963855421,0.49096385542168675,0.5097744360902255,0.5119294238761674
10,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l2'}",0.38706766917293234,0.6475286813825153,0.5454545454545454,0.5757575757575758,0.6144578313253012,0.6114457831325302,0.6285714285714286,0.5900565007192522
10,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l1'}",0.38766917293233083,0.646479088004647,0.5757575757575758,0.6363636363636364,0.5963855421686747,0.6234939759036144,0.6300751879699248,0.5923404444648123
10,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l2'}",0.39097744360902253,0.6481952512343887,0.5454545454545454,0.6060606060606061,0.6686746987951807,0.6295180722891566,0.6255639097744361,0.5939455764741257
10,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",0.3861654135338346,0.6525068980540227,0.6363636363636364,0.6212121212121212,0.6927710843373494,0.6837349397590361,0.6390977443609023,0.6024958661692944
10,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l2'}",0.3924812030075188,0.6497716381063027,0.7575757575757576,0.696969696969697,0.6746987951807228,0.6807228915662651,0.6421052631578947,0.5931889303842837
10,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l1'}",0.3921804511278196,0.6481785506825443,0.7272727272727273,0.7121212121212122,0.6927710843373494,0.6686746987951807,0.6345864661654136,0.5963606498241326
10,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",0.39278195488721807,0.6470429131571305,0.7575757575757576,0.7272727272727273,0.6807228915662651,0.6746987951807228,0.643609022556391,0.5935882379576848
10,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l1'}",0.3969924812030075,0.6450083502759221,0.7575757575757576,0.696969696969697,0.6807228915662651,0.6566265060240963,0.6390977443609023,0.5919014705479182
10,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l2'}",0.3948872180451128,0.647105721754284,0.7272727272727273,0.7121212121212122,0.6867469879518072,0.6686746987951807,0.6360902255639098,0.5935879151870938
10,NB,GaussianNB(priors=None),{},0.40902255639097745,0.6156745570723207,0.7575757575757576,0.7424242424242424,0.6506024096385542,0.6355421686746988,0.6270676691729323,0.5700587090389664
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l1'}",0.49533834586466163,0.5196188488287451,0.18181818181818182,0.19696969696969696,0.23493975903614459,0.2740963855421687,0.28721804511278193,0.27113688793377133
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l2'}",0.3458646616541353,0.6664420531140403,0.3939393939393939,0.3939393939393939,0.43373493975903615,0.4367469879518072,0.41654135338345866,0.36911095740721067
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l1'}",0.34676691729323306,0.666387970458202,0.3333333333333333,0.3939393939393939,0.45180722891566266,0.4367469879518072,0.42105263157894735,0.37488986754519893
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l2'}",0.3473684210526316,0.6739254360962262,0.36363636363636365,0.36363636363636365,0.4759036144578313,0.44879518072289154,0.42105263157894735,0.3710086133040137
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",0.3473684210526316,0.6767508894404346,0.36363636363636365,0.3939393939393939,0.4759036144578313,0.45180722891566266,0.43007518796992483,0.38623183046484677
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l2'}",0.3518796992481203,0.6736676908265096,0.3333333333333333,0.4090909090909091,0.5,0.4608433734939759,0.42406015037593986,0.371768728434295
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l1'}",0.353984962406015,0.6732335678864011,0.42424242424242425,0.3939393939393939,0.5060240963855421,0.4578313253012048,0.4195488721804511,0.37982540660030906
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",0.35157894736842105,0.6725728824691315,0.3333333333333333,0.4393939393939394,0.5,0.4578313253012048,0.4255639097744361,0.3713291405071552
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l1'}",0.35849624060150376,0.6703262597117345,0.36363636363636365,0.3939393939393939,0.5,0.4457831325301205,0.4180451127819549,0.373583076351997
20,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l2'}",0.35639097744360904,0.6714303254606526,0.36363636363636365,0.3787878787878788,0.4939759036144578,0.45481927710843373,0.42105263157894735,0.371321747477206
20,NB,GaussianNB(priors=None),{},0.5028571428571429,0.6374912663819288,0.42424242424242425,0.3787878787878788,0.4457831325301205,0.43373493975903615,0.4,0.35001907266379306
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l1'}",0.4857142857142857,0.5336187157789946,0.12121212121212122,0.10606060606060606,0.12048192771084337,0.14457831325301204,0.17593984962406015,0.15583121251485946
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1e-05, 'penalty': 'l2'}",0.3245112781954887,0.682667994026879,0.24242424242424243,0.2878787878787879,0.3253012048192771,0.3072289156626506,0.26766917293233083,0.23448770530326316
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l1'}",0.32511278195488724,0.682053834667075,0.21212121212121213,0.2878787878787879,0.3072289156626506,0.30120481927710846,0.27669172932330827,0.23941900035665556
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.001, 'penalty': 'l2'}",0.3233082706766917,0.6908144120687675,0.21212121212121213,0.2727272727272727,0.3373493975903614,0.3253012048192771,0.2736842105263158,0.23885259859021377
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",0.33924812030075185,0.691492131561818,0.3333333333333333,0.3484848484848485,0.3253012048192771,0.31626506024096385,0.2796992481203007,0.2534272927781226
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l2'}",0.34225563909774437,0.6947268062947505,0.3333333333333333,0.36363636363636365,0.3132530120481928,0.3192771084337349,0.2736842105263158,0.23888018033989922
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l1'}",0.34466165413533834,0.6912087912087912,0.3333333333333333,0.3939393939393939,0.3192771084337349,0.3192771084337349,0.2706766917293233,0.2457287360636633
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",0.34827067669172934,0.6914722211586323,0.36363636363636365,0.4090909090909091,0.3253012048192771,0.32831325301204817,0.26917293233082706,0.23934208481902242
30,LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l1'}",0.3464661654135338,0.688226825439369,0.30303030303030304,0.36363636363636365,0.3253012048192771,0.32831325301204817,0.2661654135338346,0.23651504772275228
